Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Uganda,UGA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,620039.2108,635623.7805,613455.7127,573759.9415,556469.3314,558416.0501,583380.5715,598917.8119,615963.2487,628477.0403,628665.7278,659193.7124,679522.4012,734822.7557,777873.3153,794041.0464,809247.0865,849217.1534,850056.7216,867035.8775,913597.1247,942286.0898,974881.9837,1004292.207,1078066.148,1132495.001,1192874.94,1234286.49,1262976.267,1338308.859,1346147.328,1350051.555,1372208.776,1393806.512,1408062.061,1408631.052,1440671.986,
Ukraine,UKR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,31905.74009,32579.77045,33676.89783,31467.69113,28760.93662,25896.81371,22200.38384,17194.00914,15216.1271,13816.5836,13524.75437,13386.89525,13486.69086,14426.8978,15913.91727,16916.54997,18677.26212,21098.29806,21890.51516,23678.69795,25629.23369,26362.09364,22571.41182,23530.18376,24905.60341,25026.81315,25077.16049,24790.14442,22448.9029,23089.78851,23763.34612,24681.26063,
Upper middle income,UMC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,77155.8223,78063.42571,75884.10508,75112.18458,76071.6995,76035.60242,77548.8657,73973.77678,74700.8808,78508.01394,79918.00143,79476.75022,78339.60469,78536.93486,80754.24973,85493.67735,88508.12291,89306.44465,93491.52757,98602.78922,103659.2928,104586.2822,93766.16659,83589.37921,82103.7664,82774.69745,89498.47062,96052.18291,96867.199,97305.82333,96935.88505,99659.2937,106786.2666,108821.0253,115891.0498,113394.0803,118867.541,128129.0333,133069.0313,129819.5722,126864.5211,121777.2348,112342.2556,113327.7506,119077.386,127948.1198,133048.0619,141481.3355,151249.6419,157222.8686,169007.2973,177222.108,182947.3286,190840.5306,196384.4057,196443.7935,199056.0432,203470.6458,206008.5607,
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,19135.26818,19253.54733,20116.23512,20701.26995,21599.81871,22696.67858,23894.40815,24226.52879,25137.16024,25664.37943,25302.67092,25807.61376,26875.55473,28123.15902,27716.74302,27388.41345,28591.16544,29613.91511,30923.73335,31552.68868,31171.12186,31650.00994,30784.52241,31902.61415,33916.35648,35018.86061,35898.14626,36809.5791,38000.51672,39025.83707,39315.20644,38751.34991,39563.81641,40120.38353,41228.07825,41833.63101,42909.6739,44281.60471,45729.84524,47356.54414,48765.50013,48767.27957,49158.4438,50132.23611,51557.33548,52879.00902,53866.76538,54357.95788,53772.6857,51951.17057,52843.04134,53274.36298,54074.63479,54690.27303,55621.44834,56803.47243,57277.85406,58173.93426,59507.12347,
Uzbekistan,UZB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800345.194,1917631.78,1929842.982,1904137.672,1854797.568,1608895.806,1536573.439,1428354.502,1390152.649,1387000.938,1431874.67,1469600.826,1516360.278,1552875.472,1597186.289,1640450.593,1690102.572,1795166.301,1897724.39,2014401.147,2174057.008,2332607.942,2478233.617,2592290.116,2720099.007,2878042.77,3048344.275,3212545.269,3392118.815,3536803.706,3632921.426,3753320.894,
St. Vincent and the Grenadines,VCT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,4213.517419,4340.383843,4442.980886,4117.079978,4222.380186,4215.172478,4171.906609,3736.998303,3940.535968,4012.268891,4397.22569,4479.140025,5573.905289,4899.100149,4417.72782,4036.880893,4408.316096,4939.960894,5368.217566,5496.796344,5579.747683,5787.075465,5997.704506,6081.575585,6435.54964,6785.597012,7117.218715,7101.891658,8053.821647,8125.871037,8430.568744,8503.217785,9030.896711,9407.568984,9288.467696,10011.6092,10146.01208,10509.59729,10948.92441,11250.22829,11431.88136,11615.2128,12326.52248,13246.34437,13773.25088,14102.67369,15188.47638,15708.45482,15975.75305,15655.72229,15135.1762,15063.21873,15254.69636,15507.53991,15661.34796,15827.95837,16082.4601,16188.91529,16481.62599,
"Venezuela, RB",VEN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1768.10585,1760.251306,1844.128736,1850.483213,1986.969618,2000.672381,1963.955691,1953.884319,2030.119261,1980.431601,2067.99812,2036.137109,2002.295206,2083.34658,2066.193398,2065.983176,2162.88013,2233.959075,2222.665666,2178.013571,2025.316963,1964.242892,1873.162751,1755.987843,1735.549485,1694.444852,1758.809298,1775.767918,1832.299451,1634.400188,1698.791809,1821.07519,1888.094582,1851.92581,1769.875214,1801.515657,1761.442143,1836.571635,1806.315194,1666.183232,1695.293357,1720.545683,1539.81999,1395.319452,1622.225704,1760.09618,1903.767734,2040.217803,2117.724337,2021.00909,1962.293521,2012.51476,2091.416251,2089.537383,1990.680321,,,,,
British Virgin Islands,VGB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30126.25564,30026.70939,30920.50611,32047.46164,33234.87827,34586.26987,34892.64602,32573.45052,32882.20872,30217.93462,25703.39845,24237.6125,24063.29686,24148.97022,24412.70219,24052.67166,,
Vietnam,VNM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,7026530.19,7128167.947,7162662.541,7255331.866,7461741.624,7839144.999,8064677.823,8367188.28,8905106.08,9435395.559,10081027.34,10857176.47,11690477.91,12469009.92,13021911.87,13484681.85,14242336.78,14968486.42,15760045.94,16690283.85,17783660.39,18950203.67,20084500.21,21314396.13,22306039.77,23280957.3,24529789.93,25795462.29,26867607.8,28027533.76,29393315.21,31030931.53,32619731.13,34489046.66,36564627.98,
Vanuatu,VUT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,195753.0533,168864.474,171586.2731,185480.5643,206354.8527,221081.1529,218215.5011,212993.3298,202141.8727,194067.2124,192242.3225,209210.4494,209846.7562,209106.4484,204643.934,217214.7006,214155.3575,214593.6945,221019.8307,226555.8721,223203.5969,231683.7143,218582.7005,202382.4257,205725.8028,208507.4488,214156.0192,226771.4699,232959.1018,242207.5263,244207.3078,241919.301,238377.4361,235904.7531,233861.3206,232735.0997,226971.6815,228838.7566,232899.6166,234464.3124,
World,WLD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,6106.309913,6094.677026,6138.416651,6349.427152,6675.819873,6690.525701,6577.234285,6797.316755,6462.338062,6267.736148,6198.768774,6390.017426,6169.433674,6528.527025,6951.790187,6959.802516,7080.83456,7203.490227,7664.579117,8152.648001,8457.852764,8786.124297,9135.554076,9455.076557,9579.983736,10120.22889,10154.4669,9598.490972,9572.233249,9890.869486,9405.234754,9285.843513,9220.396936,9550.119306,10265.08798,10325.96972,10062.01991,
Kosovo,XKX,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.109118,1732.156701,1718.847155,1820.400525,1866.684931,1977.962633,2050.495017,2182.295645,2222.045768,2283.561114,2340.242101,2421.780345,2470.237948,2528.774773,2562.928282,2697.500975,2785.039086,2879.746235,2965.906611,
"Yemen, Rep.",YEM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12635.31093,12784.07034,13137.05202,12981.43936,13211.09362,13383.73227,13500.7639,13756.6728,14162.22992,14287.9802,14746.04735,14871.85971,15016.84863,15135.37736,15289.61058,15689.06382,15732.48111,15803.27864,15923.588,16080.64713,16841.72513,14297.27833,14241.26694,14528.12832,14120.90834,11466.30478,9660.055009,8868.424169,8427.840258,
South Africa,ZAF,GDP per capita (constant LCU),NY.GDP.PCAP.KN,33853.77942,34303.41083,35528.1892,37200.7109,39148.93804,40498.89918,41225.76464,43069.51024,43711.79891,44593.64942,45714.1756,46417.80887,45936.95172,46768.43349,48334.01676,47899.74972,47761.0138,46555.62839,46796.18313,47368.53472,49214.52817,50480.44662,48923.68725,46713.70425,47788.43589,45999.91002,44885.82129,44757.42007,45570.13256,45584.65462,44364.98524,42843.98243,40894.43853,40394.93109,40731.49336,41110.72132,42061.07662,42405.3121,41939.47841,42310.35287,43470.54113,44052.95538,45109.31994,45874.74707,47383.58242,49270.40494,51378.08611,53437.57692,54412.0045,52834.74689,53654.25213,54577.48851,54909.29185,55377.49503,55514.43185,55324.75167,54737.82897,54736.11077,54422.97632,
Zambia,ZMB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,7175.047512,7057.710023,6678.61911,6693.023966,7286.90531,8244.663635,7549.665137,7898.896856,7750.570496,7474.723314,7583.384473,7330.993854,7742.67158,7413.594518,7627.333301,7206.096596,7400.568453,6829.40187,6640.274131,6225.5801,6200.061075,6361.219206,5974.601492,5661.873711,5457.875667,5368.509446,5238.030331,5213.420858,5376.467396,5170.42176,5006.845671,4877.698645,4677.176845,4876.724944,4348.948774,4363.362405,4514.052554,4560.305895,4418.92317,4499.42019,4551.182552,4669.32431,4755.413301,4956.895249,5170.48893,5401.687802,5676.714768,5988.788021,6280.754997,6669.558981,7145.084104,7318.27623,7633.721142,7772.040928,7886.94468,7872.067396,7926.173772,7957.540806,8022.408252,
Zimbabwe,ZWE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1061.18952,1091.133041,1070.021809,1098.879372,1050.489785,1065.517265,1046.141635,1096.559649,1081.491107,1175.596579,1392.391575,1464.591568,1531.521732,1516.923444,1562.308538,1481.307818,1440.431305,1299.585989,1224.842476,1224.519925,1354.089152,1470.6985,1455.83079,1425.78851,1348.364925,1390.795113,1370.187655,1338.377246,1392.407383,1420.848959,1479.554445,1525.062412,1359.627401,1350.109964,1452.666585,1435.967241,1566.823871,1593.358106,1626.235678,1602.615701,1545.905614,1562.579653,1419.986055,1175.910574,1104.14622,1036.192108,993.840257,949.6855398,774.0778925,856.9142828,1011.724134,1137.712694,1304.969802,1307.481883,1315.277064,1316.598339,1306.150257,1347.769416,1410.737597,
